post_id,cmt_id,comment
981,post_981_cmt_9,"chủ shop như tui mà sợ lộn sổ sách là mong đợi livestream acb này từng ngày í =))) mà giải pháp là 1, chờ lấy deal voucher của acb là 10 nhaa má"
981,post_981_cmt_10,Tui thấy live acb này đúng tâm lý chủ shop luôn ai chưa coi là uổng lắm nha
981,post_981_cmt_11,lên sóng 👍
981,post_981_cmt_12,"Nghe nói Đồng Minh Thông Thái quản lý cửa hàng ngon lắm, chờ livestream xem có gì hot"
981,post_981_cmt_13,ACB LUÔN ĐỒNG HÀNH CÙNG DOANH NGHIỆP
981,post_981_cmt_14,nghe review quá trời mà tui vẫn chờ ACB live để chắc cú
981,post_981_cmt_15,đang mong chờ giải pháp từ acb
981,post_981_cmt_16,nhìn cái QR là thấy xịn rồi mà muốn coi live hướng dẫn kỹ kỹ
981,post_981_cmt_17,💯 đỉm🥰🥰🥰
981,post_981_cmt_18,nghe nói có live review mà chưa thấy đâu ta hóng quá trời luôn
981,post_981_cmt_19,sắp mở quán cà phê đang cần công cụ quản lý tiền cho an toàn
981,post_981_cmt_20,hóng từng phút luôn đó ACB ơi livestream lẹ lẹ đi chờ hoài
981,post_981_cmt_21,"Hoan hô, vỗ tay."
981,post_981_cmt_25,"Bị bắt sao zạ, mở cmt cho mọi người giao lưu tí"
981,post_981_cmt_26,giải pháp cũng xịn sò lắm đây!!!❤️❤️
981,post_981_cmt_27,"hóng livestream Bông Tím mà tới giờ chưa thấy lên sốt ruột ghê, sốt ruột vô săn deal voucher của acb lun uý.. =)))"
981,post_981_cmt_28,"cái loa bên acb xài oke quá trời luôn đó, đang chờ ngày live để nghe chia sẻ thêm"
981,post_981_cmt_29,muốn hỏi vụ phân quyền nhân viên mà chưa có live nên chưa dám dùng
981,post_981_cmt_30,Đang tìm giải pháp gọn nhẹ để quản lý quán trà sữa – livestream acb này đúng cái mình cần heheee
981,post_981_cmt_31,sắp xếp lịch đợi live rồi nè ACB lên sóng lẹ lẹ nghen
981,post_981_cmt_32,"Đợi 12.6 để giải đáp thắc mắc quản lý cửa hàng hiệu quảaa, có cái đó mới mong doanh thu tăng được"
981,post_981_cmt_33,tui cần tìm giải pháp quản lý cửa hàng nhỏ đợi livestream hỏi cho chắc
981,post_981_cmt_34,tính áp dụng cho tiệm bánh mà chờ ACB lên sóng đã
981,post_981_cmt_35,vẫn đang chờ tới ngày live Acb đây. hóngg
981,post_981_cmt_36,đợi livestream giải thích vụ bảo mật với chia quyền nghe hấp dẫn ghê
981,post_981_cmt_37,"&quot;thấy tiêu đề live bên abc là biết có tâm rồi hóng coi có tips nào &quot;&quot;dễ dàng&quot;&quot; thiệc hônggg, mà sít rịt voucher khum bik có &quot;&quot;dễ dàng&quot;&quot; lun khum để em hóngg&quot;"
982,post_982_cmt_1,Chi tiết tại đây
982,post_982_cmt_2,"Bậc lÀm bố mẹ quá đáng trách. 9 tiếng làm như 9 phút mà dễ dàng nói ra từ "" QUÊN "" . 😒"
982,post_982_cmt_3,Này là cố tình hoặc là tâm thần phân liệt ( cái này chắc chắn ko phải vì nó biết lái xe oto chứng tỏ có não). Con cái ko thấy 30p thôi là tá hoả đi tìm rồi còn đằng này gần nửa ngày thì chắc chắn là thằng đó cố ý.
982,post_982_cmt_4,"Đến giờ tao vẫn chưa mua ô là có lý do cả, 
Tính mình hay quên, mất tập trung. Còn lý do chính là đếch có tiền"
982,post_982_cmt_5,"về đ thấy con đâu cũng k biết đường tìm hay j
Vô trách nhiệm"
982,post_982_cmt_6,cố tình giết người chứ quên kiểu gì :))?
982,post_982_cmt_7,"Sao có thể bất cẩn như vậy, còn lý do nào hợp lý hơn là quên ko ha ! 6Ok/1K fI nè mn"
982,post_982_cmt_8,Chắc k chăm con ở gần con nên mới k nhớ tới con chứ 1 đứa con ngày đêm ở cạnh mình thì lm sao mà nói từ quên dễ vậy
982,post_982_cmt_9,quên được con thì cũng chịu đấy.
982,post_982_cmt_10,Vô lương tâm
982,post_982_cmt_11,xàmlv để quên trên xe đc đúng tài rồi đấy
982,post_982_cmt_12,"9 tiếng kia không biết đứa trẻ đã phải trải qua như thế nào, đang có con nhỏ,  thật không dám tưởng tượng luôn  😢
Nói thật từ lúc có con mình kỹ tính k để con dời xa dù 1 chút"
982,post_982_cmt_13,Này là cố tình
982,post_982_cmt_14,Vãi Justin Bieber bỏ con (trên xe) ư 😰 đúng đời nhiều truyện có thể xảy ra
982,post_982_cmt_15,T ko tin là quên chắc chắn có nguyên nhân đằng sau 🙃
982,post_982_cmt_16,Thà quên 30p hoặc cao lắm 2 3 tiếng dễ tin. Chứ 9 tiếng nói ai mà tin không lẽ ko cho con ăn cơm.
982,post_982_cmt_17,"Có vụ nào tương tự GĐ  mở quán ăn hôm đó mẹ đi vắng  nên bố đóng quán xong về qua nhà ngoại đón con lúc rạng sáng để sáng mai đưa đi học, cũng quên con ngủ trong oto . Tới khi ngủ dậy mới tá hỏa nhớ ra ."
982,post_982_cmt_18,T đọc t tức nghẹn luôn bao nhiêu vụ rồi 😡
982,post_982_cmt_19,"T trông con 10phut ko thấy nó ở đâu là lo đi kiếm rồi, con đứt ruột đẻ ra nó có mệnh hệ gì t đau gấp 10"
982,post_982_cmt_20,"Đáng trách! Tồi tệ đến mức độ nào mà ""QUÊN"" cả con!"
982,post_982_cmt_21,Cũng đã từng quên con nhưng chỉ quên 1p ko thấy chạy ra xe luôn
982,post_982_cmt_22,A di đà phật
982,post_982_cmt_23,"Như kiểu con cái là một thứ thừa thãi trong nhà à,quên thì cũng quên tầm 30' thôi là đã sốt vó lên rồi,cái loại bố này thì trời nên ban cho vô sinh"
982,post_982_cmt_24,hả? kh thấy con 9h mới phát hiện
982,post_982_cmt_25,Ngáo mẹ nó rồi
982,post_982_cmt_26,Cố tình chứ quên cái gì????? Về nhà im lìm k thấy con chả nhẽ k nhớ ra ????? Lại còn quên hẳn trong 9 tiếng đồng hồ. Rồi tin zữ chưa 🥴
982,post_982_cmt_27,9 tiếng ở không đã đủ đói lả rồi nói đéo j đến 3 mấy độ c. Quá tồi tệ
982,post_982_cmt_28,Bình thường t đã thấy thiếu thiếu j đó r chứ ở đó mà 9tg k nhớ 😓
982,post_982_cmt_29,"Lòn má, đ hiểu đẻ ra mà đ có trách nhiệm cl gì hết"
982,post_982_cmt_30,"Chịu thua , thế chắc vào nhà cắm đầu vào điện thoại chơi game mới vậy"
982,post_982_cmt_31,J.B là Jack Bến Tre hả mn 😐
982,post_982_cmt_32,9 giờ bất cẩn
982,post_982_cmt_33,"Con mà cũng quên được , thua"
982,post_982_cmt_34,Nam mô a di đà Phật
982,post_982_cmt_35,Nam Mô A Di Đà Phật
982,post_982_cmt_36,Bất cẩn qq gì 9 tiếng đồng hồ🙂
982,post_982_cmt_37,Vô lượng tâm đi nỗi ng lớn hết
982,post_982_cmt_38,"Cho tao hỏi, sao lại quên đc"
982,post_982_cmt_39,Nam mô a Di Đà Phật 🙏
982,post_982_cmt_40,Thằng này là thằng ngáo nó cố tình giết con nó chứ chả ai quên đến tận 9 tiếng gần một ngày tao chịu tao lạy
982,post_982_cmt_41,Dụ bỏ quên này quào lun ấy ta có phải quên ko
982,post_982_cmt_42,Cố tình để lấy tiền bảo hiểm thôi
982,post_982_cmt_43,này bộ não bị lm sao ý chứ nói quên con 9 tiếng như một câu chuyện hài hước ý :))
982,post_982_cmt_44,Đm nghe từ quên con mà ức chế
982,post_982_cmt_45,Sao quên đc con hay vậy
982,post_982_cmt_46,"Thôi bỏ đi,nghe cái câu quên con mà đm sôi máu"
982,post_982_cmt_47,Làm gì trong nhà họ mà để quên con cả mấy tiếng đồng hồ trên xe.
982,post_982_cmt_48,Ngang với tra tấn con chứ còn gì nữa. Thương con bé quá :(
982,post_982_cmt_49,Nát rượu mất cả não luôn rồi
982,post_982_cmt_50,Có đi tù kh ad
983,post_983_cmt_2,Bây giờ làm boy phố r🤣
983,post_983_cmt_3,xin chỗ bói vs
983,post_983_cmt_4,Lái chụy CKN-SGM-BVE
984,post_984_cmt_1,"BÌNH CHỌN CHO THÍ SINH BẠN YÊU THÍCH NHẤT - TẤM VÉ VÀNG VÀO THẲNG TOP 15 HOA HẬU VIỆT NAM 2024
Cách thức tham gia bình chọn:
Bước 1: Truy cập: https://hhvn.lasoong.com
Bước 2: Đăng ký hoặc đăng nhập tài khoản
Bước 3: Tìm kiếm và chọn thí sinh bạn yêu thích theo số báo danh hoặc hình ảnh hiển thị
Thời gian bình chọn chính thức:
Bắt đầu: 15h00, Thứ Hai - ngày 12/5/2025
Kết thúc: 20h30, Thứ Bảy - ngày 14/6/2025
Hãy truy cập ngay để ủng hộ thí sinh yêu thích của bạn và đồng hành cùng họ trên hành trình chinh phục vương miện danh giá!"
985,post_985_cmt_1,"Cục trưởng Quản lý ngoại hối Đào Xuân Tuấn cho biết Dự thảo Nghị định 24 đã hoàn thiện, theo hướng ngoài SJC có thêm đơn vị khác sản xuất vàng miếng.

Chia sẻ với VnExpress, ông Đào Xuân Tuấn, Cục trưởng Quản lý Ngoại hối (Ngân hàng Nhà nước) cho biết Ngân hàng Nhà nước đã hoàn thiện dự thảo Nghị định sửa đổi Nghị định 24, với nhiều thay đổi lớn về chính sách quản lý thị trường vàng, theo chỉ đạo của Tổng Bí thư Tô Lâm.

""Theo đó, Ngân hàng Nhà nước sẽ không độc quyền sản xuất vàng miếng. Có thêm một số thương hiệu khác đủ điều kiện được sản xuất, bên cạnh SJC"", ông Đào Xuân Tuấn chia sẻ. Theo đó, người dân sẽ có nhiều lựa chọn, thị trường có sự cạnh tranh hơn, góp phần hạn chế chênh lệch về giá vàng giữa các sản phẩm, thương hiệu.

Đồng thời, theo dự thảo Nghị định 24, một số doanh nghiệp và ngân hàng đủ điều kiện cũng sẽ được Ngân hàng Nhà nước cấp hạn mức, tùy theo từng thời kỳ, để nhập khẩu vàng, nhằm phục vụ cho cả hai hoạt động sản xuất vàng miếng và vàng trang sức mỹ nghệ trong nước.

Theo đó, bỏ độc quyền, nhưng Ngân hàng Nhà nước vẫn là đầu mối quyết định và kiểm soát với việc sản xuất vàng miếng cũng như việc nhập khẩu vàng nguyên liệu.
THEO: QUỲNH TRANG - VNEXPRESS, CHI TIẾT TẠI LINK DƯỚI BÌNH LUẬN."
985,post_985_cmt_2,Rồi xong quả này vàng rớt giá
986,post_986_cmt_1,rác nhiều cỡ đó
986,post_986_cmt_2,"bác mình cũng dắt cả nhà đi, nhặt rác mệt phờ nhma vuii :))))"
986,post_986_cmt_3,Cần hơn là ý thức của người dân chứ cứ vứt rác rồi đi dọn làm khổ bao người !
986,post_986_cmt_4,"tuyệt vời quá ạ, mong sẽ tiếp tục lan toả tới khắp cả nước"
986,post_986_cmt_5,cảm ơn chiến dịch &lt;3
986,post_986_cmt_6,Tuyệt vời 🥰🥰
986,post_986_cmt_7,cái cần là chặt gốc của cây chứ ko phải vặt lá .
986,post_986_cmt_8,"Ở biển Hải tiến nhóm tình nguyện 
Mình cũng làm bạn ơi"
986,post_986_cmt_9,Gom dác. Gom cả bọn nhà nghèo vứt hố đi. Nàm tốn giện tích mà hôi hám gây ô nhiễm cho sã hội nắm rồi .
986,post_986_cmt_10,V là biết mật độ rác nó ntn luôn..
986,post_986_cmt_11,72 tấn :)) khiếp thật
986,post_986_cmt_12,Vậy những tỉnh thành còn lại không tham gia à
986,post_986_cmt_13,Cảm ơn quỹ vì tương lai xanh!!
986,post_986_cmt_14,khối nghỉ hè này đã làm rất tốt
986,post_986_cmt_15,"khối nghỉ hè đã chính thức xuất trận, chào mừng mùa hè huyền thoại 😃"
987,post_987_cmt_1,Divo 🤡
987,post_987_cmt_2,TRUYỀN THÔNG THÌ THẤY CÒN ĐỘ PHỦ SÓNG DƯỚI ĐÁY XH😃
987,post_987_cmt_3,"Seeding ác thật, drill thì ít mà hát thì nhiều 😌"
987,post_987_cmt_4,bảo seeding nhiều nhưng lời nhạc cx hay mà.. chỉ là k có đk lấy nhạc bắt tay hơn thôi.. remix lên chắc cx cháy lắm
987,post_987_cmt_5,Nhìn lượt tương tác sau 4 tiếng lên bài là đủ hiểu rồi :)))
987,post_987_cmt_6,:)) seeding ác vl tiếc là chỉ dắt được mấy con bò thôi giờ CDM nó khôn vl r
987,post_987_cmt_7,"2 thằng dị nhân đánh móng chân nâng bi sóc lọ chéo cánh à :))) 
Được cái 2 ông hát hò đều lôn nhừ=)))"
987,post_987_cmt_8,Êy pac đi vào đây đê….
987,post_987_cmt_9,Nia Day tái sinh drill version
987,post_987_cmt_10,Và ta có opera drill
988,post_988_cmt_1,"CHI TIẾT TẠI VNEXPRESS, LINK DƯỚI BÌNH LUẬN."
988,post_988_cmt_2,Còn anh Quang Linh vê lốc yêu cầu công khai tên khi bào được hàng tỷ từ đồng bào của mình :)
988,post_988_cmt_3,"Nhật bản 30-40 năm về trc thời kỳ hoàng kim
Ai cũng có của ăn của để- ông nào nhanh nhạy mua vàng tích trữ
Đến cuối đời, ko con cái, họ đóng góp cũng ko phải là trường hợp hiếm- năm nào cũng thấy - nhân vật giấu tên 😍😍"
988,post_988_cmt_4,Ở vn nó cho được mấy đồng là quay 50 cái clip + 100 buổi họp báo xong chạy seeding nữa🤣
988,post_988_cmt_5,Bên nhật 10 nhà như 10 . Nhìn vào éo biết nó giàu hay nghèo nữa
988,post_988_cmt_6,vàng của hãng mitsu à nhể
988,post_988_cmt_7,"Nhật bản ngta tự tin vậy đó, chứ phải VN thì không chuyển khoản không sao kê là không yên tâm nổi :)))"
988,post_988_cmt_8,"Hàng nhật vẫn là đăng cấp phong độ vẫn vậy mà, việt nam chúng anh chỉ có đại gia chân đất thôi k k"
988,post_988_cmt_9,"Nếu bạn cho thiên hạ 20kg vàng , đến lúc bạn ngã khụy giữa phố có thể ko ai giúp bạn. Còn lựa lọc 1 cá nhân và cho 1kg vàng,  họ sẵn làm mọi thứ cho bạn."
988,post_988_cmt_10,"vàng mà có lògo mitsubitshi luôn 
🤣🤣"
988,post_988_cmt_11,Giấu tên :
988,post_988_cmt_12,Đưa DDBom với Ncolagent làm từ thiện có phải đc lan toả ko.
988,post_988_cmt_13,Đẳng cấp
988,post_988_cmt_14,"Người Nhật giầu ngầm nhiều lắm, từ ông quét rác cũng có thể có vài kg vàng"
988,post_988_cmt_15,một tấm lòng vàng thật đunv là vàng thật sự  cam ơn ông ông nhé
988,post_988_cmt_16,Tiêu k hết mà con cháu méo có để cho🤣🤣🤣
988,post_988_cmt_17,Ở VN chắc công khai 2kg
988,post_988_cmt_18,vàng tặng lần 2 yến :))
988,post_988_cmt_19,Mà n nó o
988,post_988_cmt_20,Công đức vô lượng
988,post_988_cmt_21,Tao cá chắc ông Tokuda luôn
988,post_988_cmt_22,Mời bác về vn ở nhé
988,post_988_cmt_23,Ông này nhé mọi người
988,post_988_cmt_24,Lê Thị Xoan Nguyễn Mai ước gặp ông sớm hơn 🤣
988,post_988_cmt_25,Tầm 40 tỏi ko anh em
988,post_988_cmt_26,ông cụ vừa giàu vừa tỉnh cảm 🙏
988,post_988_cmt_27,Còn Phạm Call và mẹ Corn vẫn lù lù cái mặt ra đó khi hốc 16 tỏi từ cđm mà ko sao kê
988,post_988_cmt_28,16 tỷ cũng làm được bao nhiêu việc =)))))
988,post_988_cmt_29,Thế thì anh chưa nhìn thấy cuộc sống của e rồi. Khéo a phải quyên góp hết cho em ấy 😢
988,post_988_cmt_30,"Đấy từ thiện là như thế ,không màng danh lợi"
988,post_988_cmt_31,Sao ông nhiều tiền thế
988,post_988_cmt_32,lẽ ra tự xây mới phải
988,post_988_cmt_33,Mày định lùa gà à ad
988,post_988_cmt_34,Cũng tại ở Nhật ko có tình thân thì họ trao cho tình yêu đất nước
988,post_988_cmt_35,"đấy chết có mang đc theo đâu, sao nhiều người tham vậy 🌝"
988,post_988_cmt_36,Chắc là Satoshi Nakamoto
988,post_988_cmt_37,tiền bạc ko thành vấn đề
988,post_988_cmt_38,"bên mình cũng giàu ngầm nhiều lắm👌
còn làm thế nào mà giàu thì tui chịu🤡"
988,post_988_cmt_39,Chúng nó vừa nhận vừa chìa nhau ngồi cười và cho ông này ngu thật
989,post_989_cmt_1,Xin chia buồn cùng gia đình
989,post_989_cmt_2,Bây ơi bây ổng tạt đầu bao giờ nhìn video đủ thấy trước khi va chạm phương tiện không kiểm soát được theo người dân sống ở đó thì xe bị kẹt áo mưa gây kẹt cổ xe nên mất lái. Ảnh hiền lắm chạy chậm rì hà mong mb đừng xuống lời nặng nề nữa😔
989,post_989_cmt_3,Cầu nguyện cho hương linh của mọi người đủ duyên để được Phật đưa về cõi an lành
989,post_989_cmt_4,Coi clip thấy ổng tạt đầu ngay điểm mù vậy thì không trách nổi ông container. Chia buồn vậy
989,post_989_cmt_5,"Những lúc thế này mới thấy có chiếc oto dù cỏ thôi cũng quý giá đến mức nào, tiêu sản nhưng bảo vệ tài sản lớn nhất😔"
989,post_989_cmt_6,vừa thương vừa trách.tôi làm chồng cứ gặp xe to là auto tránh.cho đi hết rồi tôi đi.nói gì tới tạt đầu xe containo thì chịu ông chồng rồi
989,post_989_cmt_7,mất tất cả
989,post_989_cmt_8,"Làm sao sống nổi nữa,dù kiên cường,mạnh mẽ tới đâu cũng chống ko nổi nữa"
989,post_989_cmt_9,Thương quá
989,post_989_cmt_10,"k nên mang áo mưa dơi, nên mang áo mưa có quần và chạy chậm thôi"
989,post_989_cmt_11,Mình nói thật luật việc nam Mình chưa đủ răng Để mới như vậy Mình nói ít hiểu nhiều
989,post_989_cmt_12,A di đà phật
989,post_989_cmt_13,Xin chia buồn  với gd
989,post_989_cmt_14,A di đà phật
989,post_989_cmt_15,A di đà phật
989,post_989_cmt_16,A di đà phật
989,post_989_cmt_17,A Di Đà Phật
989,post_989_cmt_18,ADIDAPHAT
989,post_989_cmt_19,Quá xót xa 😢🙏🙏🙏
989,post_989_cmt_20,Thương quá cầu mong cho mẹ con siêu thoát được về cõi phật
989,post_989_cmt_21,"🥲🥲🥲🥲, mỗi lần ra đường là mỗi lần sợ,,,"
989,post_989_cmt_22,Huy Lê vướng áo mưa chùm nè anh. E bảo r nó nguy hiểm lắm
989,post_989_cmt_23,Ám ảnh cã đời
989,post_989_cmt_24,Lỗi tại ai
989,post_989_cmt_25,Phải vụ ông chồng tạt đầu xe hong nhỉ
989,post_989_cmt_26,Còn j đau đớn hơn :((
989,post_989_cmt_27,A di đà phật...
989,post_989_cmt_28,Nam mô a di dà Phật 🙏
989,post_989_cmt_29,"Xin Chia Buồn Cùng Gia Đình, còn nổi đau nào hơn 🥹"
989,post_989_cmt_30,Adidaphat
989,post_989_cmt_31,"Xót xa quá ! 
Xin đc chia buồn"
989,post_989_cmt_32,"Tận cùng luôn mà, quá thương tâm"
989,post_989_cmt_33,Nam mô adi đà phật
989,post_989_cmt_34,"Chở 4 thì hết cứu r, vừa thương vừa trách😥"
989,post_989_cmt_35,Mô phật
989,post_989_cmt_36,Ko biết ai đúng sai ra sao . nhưng chia buồn cùng GD nạn nhân 🙏🙏 nhưng mà mưa bão mấy ông xe lớn nên chạy chậm hơn nha 😐
989,post_989_cmt_37,Nam mô a di đà
989,post_989_cmt_38,Adidaphat 😔😔
989,post_989_cmt_39,ông đi xe máy tạt đầu ôtô vậy ai  đỡ được sự chủ quan ẩu của người chồng đã trả cái giá quá đắt 😒😒😒😒
989,post_989_cmt_40,A Di Đà Phật
989,post_989_cmt_41,ADIDAPHAT
989,post_989_cmt_42,Them đường tính mạng chủ quang 🥲
989,post_989_cmt_43,Chia buồn với gia đình 😔
989,post_989_cmt_44,Đau sót thật sự.
989,post_989_cmt_45,nhìn đau lòng quá :((
989,post_989_cmt_46,A Di đà phật
989,post_989_cmt_47,Trời ơi🥹
989,post_989_cmt_48,Nguyen Quoc Hoan đổi sang áo mưa bộ thôi bỏ áo choàng đi 🥲
989,post_989_cmt_49,Nam mô Đại nguyện địa tạng Vương bồ tát
989,post_989_cmt_50,Chia buồn cùng gia đình Nam mô a Di Đà Phật mong được siêu thoát
990,post_990_cmt_1,"UBND TP Hà Nội cho biết, có khoảng 40.000 người tham gia Lễ kỷ niệm, diễu binh, diễu hành 80 năm Cách mạng Tháng Tám (19/8/1945–19/8/2025) và Quốc khánh 2/9 (2/9/1945–2/9/2025), diễn ra sáng 2/9 tại Quảng trường Ba Đình và một số tuyến đường trung tâm Thủ đô Hà Nội."
990,post_990_cmt_2,Đã d tr
991,post_991_cmt_1,"Thơ quá đi, ủng hộ nàng nè"
991,post_991_cmt_2,Ghép nhạc nàng thơ Xứ Huế vào MV gấp 🙂
991,post_991_cmt_3,"Xinh đẹp, tài năng ♥️❤️🍀"
991,post_991_cmt_4,Mỹ Hảo Phạm mua cho bài báo nhé
991,post_991_cmt_5,Cô gái Phạm Thùy Dương trang phục đẹp quá
991,post_991_cmt_6,Xinh và dịu dàng quá
991,post_991_cmt_7,xinh quá
991,post_991_cmt_8,💚💚💚
991,post_991_cmt_9,❤️❤️❤️❤️💕💕💕💕
991,post_991_cmt_12,"chỉ vì cổ xinh qua mà tui phải lặn lội đi tầm sư học ao nhật bình đây , cổ xinh , cổ sang , cổ sáng nhất cuộc thi , chuân bị đón hoa hậu về nào"
991,post_991_cmt_13,Đẹp sang quá.
991,post_991_cmt_14,Thùy Dương Xinh đẹp dịu dàng quá 😍 🇻🇳♥️
991,post_991_cmt_15,Nhật Bình xứ Huế đẹp mê quá
991,post_991_cmt_16,Xinh đẹp . Yêu thương
991,post_991_cmt_17,Thùy Dương xinh đẹp giỏi giang
991,post_991_cmt_18,Tuyệt vời Thuỳ Dương ❤️
991,post_991_cmt_19,"Cô bé này đẹp và thần thái quá, xứng danh hoa hậu❤️❤️❤️❤️❤️"
991,post_991_cmt_20,Thùy dương đẹp ngắm mê quá
991,post_991_cmt_21,Xinh đẹp và duyên dáng
992,post_992_cmt_1,Chú lại bảo đây nhà tao thì toang
992,post_992_cmt_2,"Enh công an kiểu : "" nhà ni nhà tau mà, mi nhận vơ chi rứa 😅 """
992,post_992_cmt_3,"vừa bị phạt vừa bị kết tội đột nhập trái phép luôn,quá đã"
992,post_992_cmt_4,Mẹ bảo: con tao là chú kia kìa
992,post_992_cmt_5,"Mẹ ơi con về rồi, mà Hiếu chưa về ạ! 😆"
992,post_992_cmt_6,"Mẹ"" con sao lại dẫn cả ng bị bắt về nhà thế """
992,post_992_cmt_7,"Con cứ chấp hành nộp phạt cho tốt đi, phần còn lại mẹ lo 🤣🤣🤣"
992,post_992_cmt_8,Anh ơi có mẹ em ở đấy không anh ơiii….cười điên😆
992,post_992_cmt_9,Khẩn trương lên
992,post_992_cmt_10,Mẹ mô? Tau gọi công an XẢ nha 🤣
992,post_992_cmt_11,Mẹ cha nhà nó cứ đi ra đường là nó tìm lỗi của dân nó bắt
992,post_992_cmt_12,Mẹ chạy ra ủa con cậu này phạm luật con đưa ra trụ sở chứ đưa về nhà mình lg .🤣🤣🤣
992,post_992_cmt_13,Boo My pha chọn nhà bố mẹ này kém quá
992,post_992_cmt_14,Hàng xóm nhà choa cụng ri!🤣
992,post_992_cmt_15,Mẹ ơi mẹ đâu rồi
992,post_992_cmt_16,vô trúng nhà chú công an chắc cười chết 🤣
992,post_992_cmt_17,👮: mẹ e tên gì? Tịt ngòi =))
992,post_992_cmt_18,Mẹ ơi nhận con đi mà:))
992,post_992_cmt_19,Ăn phát tát kêu đét cái
992,post_992_cmt_20,Nga Bé  nhớ cảnh này
992,post_992_cmt_21,mẹ bảo : con t là đứa đang bảo mày ra nộp phạt đấy
992,post_992_cmt_22,Đuôi cùng gt
992,post_992_cmt_23,Hiền Lương  vụ đấy đi cùng e phải không nhỉ 😄😄
992,post_992_cmt_24,Mẹ nuôi mà cái thằng áo vàng chả biết
992,post_992_cmt_25,Bảo mẹ nhận con tạm 1 lát
992,post_992_cmt_26,"Mà nhà mày thì sao 
Luật ở đâu mà k dk bắt"
992,post_992_cmt_27,Hạnh thấy quen ko 🤣
992,post_992_cmt_28,Rất tiếc cho boy phố là nhà kh ai ở nhà 🤣
992,post_992_cmt_29,Mẹ đang trên xã chờ mi rồi mi lên đây lẹ lẹ đi 😂
992,post_992_cmt_30,Ủa dù có lỗi thì nhà mình vẫn bắt như thường mà 😆
992,post_992_cmt_31,Các anh cho em chào mẹ đã rồi em đi 😂😂😂
992,post_992_cmt_32,Nhà nó đấy bắt cc ak.🤣🤣🤣
992,post_992_cmt_33,Con về rồi à thôi nộp phạt đi rồi về nha mẹ nấu cơm đợi 😂
992,post_992_cmt_34,Làm diễn viên hài đc đấy 🤣
992,post_992_cmt_35,Đây nhà tao mà. Anh công an said😅
992,post_992_cmt_36,Hơn hài 😁
992,post_992_cmt_37,"Mẹ ơi,mẹ hãy nhận con 15,20p thôi mẹ ơi😝"
992,post_992_cmt_38,các chú chắc ko bt đó là nhà mẹ nuôi của nó r 😆
992,post_992_cmt_39,"Mẹ chạy ra mà lại la lên, mày là thằng nào, sao lại vào nhà tao, là thêm to tội nhá kkk"
992,post_992_cmt_40,Bị mẹ đuổi ra khỏi nhà nữa thi đội quần
992,post_992_cmt_41,Mẹ này ra mà thấy CA chắc cũng từ chối nhận con🤣
992,post_992_cmt_42,mẹ sai .:  tao có con trai mô mà về đây gọi.
992,post_992_cmt_43,rồi đến bước kêu đưa cccd mí giấy khai sinh ra thì seo ạ🥲
992,post_992_cmt_44,Mẹ ơi:)))
992,post_992_cmt_45,Lươn là ăn chích 🤣
992,post_992_cmt_46,"Nhà tau mà mi, vào lộn hả"
992,post_992_cmt_47,Vi phạm thì bế hết. Nhà với chả cửa
992,post_992_cmt_49,🤣
992,post_992_cmt_50,😂
993,post_993_cmt_1,"CHI TIẾT TẠI VNEXPRESS, LINK DƯỚI BÌNH LUẬN."
993,post_993_cmt_2,"Elon musk vội vàng quá . K thể phủ nhận là musk hiện giờ giàu nhất. Nhưng mà để so với những tập đoàn tài phiệt đã điều khiển , điều hành nc mỹ bao nam qua thì ông còn non lắm. Chưa nắn gân đc tổng thống đâu ."
993,post_993_cmt_3,"Chiêu trò của Vị tổng thống vui tính 
Và vị tỉ phú hài hước 😄😄 
1 kế ly dán để đôi phương chủ quan 😄"
993,post_993_cmt_4,Ổng Elon Bán Xe vì vậy Ổng Quay Xe là chuyện phình phường mà 😊
993,post_993_cmt_5,Bài của tt mẽo và elon musk thôi mà ! Nga cắn câu mời musk hợp tác đầu tư xem chả ko nát bét tan như nước lúc nào ko biết ! Tt nga nó tỉnh lắm 🤣🤣
993,post_993_cmt_6,Các coi thủ đang bị 2 ông già rắt mũi :))
993,post_993_cmt_7,Bậc thầy diễn xuất là 2 anh 😁
993,post_993_cmt_8,Chiêu bài của người giàu... giả vờ cãi nhau khiến tâm lý đầu tư biến động... cổ phiếu giảm => mua vào... mua đủ thì làm hoà... công bố báo chí ôm hôn khen nhau... cổ phiếu tăng => bán ra. Chốt mỗi ông lời vài tỷ usd.
993,post_993_cmt_9,"1 ông cầm đầu 1 đất nước mạnh nhất thế giới
1 ông giàu nhất thế giới
Các bạn nghĩ tự nhiên họ đc nt à hê hê"
993,post_993_cmt_10,TT mỹ duy nhất khắc dc tài phiệt🤣
993,post_993_cmt_11,Chúc mừng!
993,post_993_cmt_12,Hai ông Thần Lùa tin thao túng
993,post_993_cmt_13,"Đoạn này các vị có thấy giống ai không, Khoa Pug và Jonny Đặng đợt đồng coin gì đó"
993,post_993_cmt_14,"Giả bộ gây nhaoo xong, cổ phiếu Tesla rớt te tua, 2 ổng gom mua xong, chuẩn bị huề lại, xào chẻ hoài không chán luôn ! ^^"
993,post_993_cmt_15,Trump & Muks dắt anh chị em Đông Lào chúng tôi như dắt Bò !
993,post_993_cmt_16,2 ông lõi đời về kinh tế diễn sâu voãi ò
