post_id,content,comment_ids,label_from_content
2459,"“Tiếng con khóc là âm thanh thiêng liêng nhất tôi từng nghe… sau 21 năm”  Đi qua tuổi thanh xuân đến lúc tóc điểm bạc, anh Nguyễn Văn Lĩnh và chị Hoàng Thị Trang (Quảng Ninh) vẫn chưa một lần từ bỏ giấc mơ làm cha mẹ. Trong suốt 21 năm ròng, họ đã kiên trì tìm con với không biết bao nhiêu lần hy vọng rồi thất vọng. Bạn bè lần lượt lên chức ông bà, còn anh chị vẫn miệt mài với những lần điều trị, những lần gom góp niềm tin sau từng lần thất bại.  “Nếu có ai đó hỏi đâu là giấc mơ lớn nhất của cuộc đời, thì câu trả lời của chúng tôi là có một đứa con để yêu thương”, chị Trang nghẹn ngào. Ròng rã hơn hai thập kỷ, 12 lần thực hiện các phương pháp hỗ trợ sinh sản, hành trình tìm con của vợ chồng chị trải dài từ Bắc vào Nam. Có những lần hy vọng đã lóe lên rồi vụt tắt. Mỗi lần thất bại là một lần mất mát - mất sức, mất tiền, mất cả niềm tin. Sự thất bại liên tiếp ấy đủ để khiến người ta gục ngã. Và rồi điều kỳ diệu đến vào đúng lúc chị gần như buông xuôi.   Năm 2019, vợ chồng chị lựa chọn Trung tâm Hỗ trợ sinh sản, BVĐK Tâm Anh Hà Nội với tâm thế “thử một lần cuối, nếu không thành công sẽ chấp nhận số phận không con cái”, chị Trang không dám kỳ vọng nhiều, chỉ mong được lắng nghe, thấu hiểu. Và phép màu thực sự đã gõ cửa gia đình. Chị Trang thành công đậu thai.  9 tháng thai kỳ là 9 tháng vợ chồng chị Trang sống trong lo lắng và hy vọng đan xen. Cứ mỗi lần siêu âm là một lần hồi hộp, chỉ cần nghe bác sĩ nói “ổn” là nước mắt lại chực trào. Ngày 8/5/2023, chị Trang hạ sinh bé trai khỏe mạnh, đặt tên là Đức Thịnh – thể hiện sự trọn vẹn của đức hạnh và thịnh vượng, như một lời anh chị cảm ơn cuộc đời. “Tiếng con khóc là âm thanh thiêng liêng nhất tôi từng nghe… sau 21 năm”, anh Lĩnh xúc động nói sau hơn 2 thập kỷ đồng hành cùng vợ xây mô hình gia đình đúng nghĩa. Ngày 08/06/2025, vợ chồng chị trở lại nơi từng chất đầy nước mắt và hy vọng, không còn lẻ loi nữa, mà cùng con tham dự Ngày hội Bầu Vàng IVF Tâm Anh. Nơi ấy từng là ""ngôi nhà đầu tiên"" của con, giờ trở thành nơi sum họp đầy xúc động, gặp lại những bác sĩ đã đồng hành, những người mẹ từng cùng nhau chờ khám, chờ chuyển phôi. Ai cũng rạng rỡ, tay bồng tay bế trái ngọt sau hành trình đầy giông bão. Và không ngờ, chính khoảnh khắc hội ngộ ấy lại làm nên một điều đặc biệt: Ngày hội được xác lập Kỷ lục Việt Nam – nơi quy tụ nhiều em bé IVF/IUI nhất cả nước.  Phó giáo sư Lê Hoàng - người trực tiếp điều trị và đồng hành cùng vợ chồng chị Trang - anh Lĩnh chia sẻ: “Đây là một trong những cặp đôi gắn bó và điều trị kiên trì mà ông gặp trong suốt 40 năm làm bác sĩ hỗ trợ sinh sản. Không ít cặp đôi vì áp lực vô sinh mà tan vỡ. Nhưng anh chị là minh chứng cho thấy, khi tình yêu đủ lớn, không gì là không thể”, ông nói.  “Nếu có một thông điệp, tôi muốn gửi đến những người đang điều trị hiếm muộn rằng: Đừng từ bỏ. Khi bạn còn niềm tin, còn người đồng hành, điều kỳ diệu sẽ đến. Hãy tin vào bản thân, tin vào y học, và trên hết, hãy tin vào tình yêu. Phép màu luôn có thể xảy ra, vào một ngày không ngờ tới…”, chị Trang nói.","post_2459_cmt_1,post_2459_cmt_2,post_2459_cmt_3,post_2459_cmt_4,post_2459_cmt_5,post_2459_cmt_7,post_2459_cmt_8,post_2459_cmt_9,post_2459_cmt_10,post_2459_cmt_11,post_2459_cmt_12,post_2459_cmt_13,post_2459_cmt_14,post_2459_cmt_15,post_2459_cmt_16,post_2459_cmt_17,post_2459_cmt_18,post_2459_cmt_19,post_2459_cmt_20,post_2459_cmt_21,post_2459_cmt_22,post_2459_cmt_23,post_2459_cmt_24",Tin tức xã hội
2460,"NGHI PHẠM CƯỚP TIỆM VÀNG BỊ BẮT KHI VỀ NHÀ ĂN CƠM 🍚   Sau khi vờ mua nhẫn vàng tại tiệm vàng ở TT.Năm Căn, H.Năm Căn (Cà Mau), người đàn ông bất ngờ cầm vàng bỏ chạy. Dọc đường đối tượng bị ngã xe nhưng tiếp tục dựng xe bỏ chạy tiếp.   Nhận tin báo cơ quan công an đã xác định nghi phạm là Lý Quang Trường (44 tuổi). Khi công an đến mời về trụ sở làm việc, Trường vẫn thản nhiên bưng cơm ăn. Lực lượng làm nhiệm vụ rất nhân văn, đợi Trường và hết bát cơm xong xuôi mới đưa Trường về trụ sở 🥲  Đến khuya cùng ngày, trước những bằng chứng rõ ràng, không thể chối cãi Trường tỏ thái độ hoang mang không chịu mở mắt nhìn vào sự thật. Nhưng cuối cùng gã vẫn phải thừa nhận toàn bộ hành vi sai trái của mình. Hiện vụ cướp đang được tiếp tục điều tra, làm rõ.  Theo Thanh Niên #Beatvn","post_2460_cmt_1,post_2460_cmt_2,post_2460_cmt_3,post_2460_cmt_4,post_2460_cmt_5,post_2460_cmt_6,post_2460_cmt_7,post_2460_cmt_8,post_2460_cmt_9,post_2460_cmt_10,post_2460_cmt_11,post_2460_cmt_12,post_2460_cmt_13,post_2460_cmt_14,post_2460_cmt_15,post_2460_cmt_16,post_2460_cmt_17,post_2460_cmt_18,post_2460_cmt_19,post_2460_cmt_20,post_2460_cmt_21,post_2460_cmt_22,post_2460_cmt_23,post_2460_cmt_24,post_2460_cmt_25,post_2460_cmt_26,post_2460_cmt_27,post_2460_cmt_28,post_2460_cmt_29,post_2460_cmt_30,post_2460_cmt_31,post_2460_cmt_32,post_2460_cmt_33,post_2460_cmt_34,post_2460_cmt_35,post_2460_cmt_36,post_2460_cmt_37,post_2460_cmt_38,post_2460_cmt_39,post_2460_cmt_40,post_2460_cmt_41,post_2460_cmt_42,post_2460_cmt_43,post_2460_cmt_44,post_2460_cmt_45,post_2460_cmt_46,post_2460_cmt_47,post_2460_cmt_48,post_2460_cmt_49,post_2460_cmt_50",Tin tức xã hội
2461,Đó giờ không thấy… hoá ra tổ đội CLEAR luôn ở đây…  #Clearvn #CLEARsạchgàumátlạnh #ĐánhBậtNóngHè #hoptaccungUnilever #ClearCom,"post_2461_cmt_1,post_2461_cmt_2,post_2461_cmt_3,post_2461_cmt_4,post_2461_cmt_5,post_2461_cmt_6,post_2461_cmt_7,post_2461_cmt_8,post_2461_cmt_9,post_2461_cmt_10,post_2461_cmt_11,post_2461_cmt_12,post_2461_cmt_13,post_2461_cmt_14,post_2461_cmt_15,post_2461_cmt_16,post_2461_cmt_17",Tin tức xã hội
2462,"SƯỚNG NHẤT GAI CON: HƯỞNG TRỌN LOẠT ĐẶC QUYỀN KHỦNG KHI ĐI CONCERT Ở OCEAN PARK 3   Không chỉ được quẩy cháy phố tại concert “Anh trai vượt ngàn chông gai” từ 14 - 15/6 tới – Gai Con còn được Vũ trụ Vin chiều như ""ông hoàng - bà chúa"" hưởng loạt đặc quyền siêu xịn, chất như nước cất:  - Xanh SM: Chỉ cần book chuyến xe có điểm đến concert là auto được giảm 15% (tối đa 50K). Tới nơi vẫn dư tiền ăn vặt!  - Đặt bàn được ưu đãi đến 20%, gọi combo là tặng thêm mũ, quạt, nước, món ngon, tháp bia…  - Có nguyên Trạm tiếp sức: điều hòa, quạt, sạc – FREE hết, đánh bay nắng tháng 6 thủ đô.  - Mua đồ phụ kiện quẩy? Giảm 50% liền tay.  - Đi cặp đôi: auto tặng thêm dịch vụ, combo quẩy giảm tới 70%. Quẩy đôi cũng lời đôi!  - Green Future: Thuê xe VF 6 vi vu concert nhận ngay 50 mã giảm thẳng 100K.   - VinWonders / Vinpearl: có vé concert là auto có voucher giảm 20% vé VinWonders. Gian hàng còn có workshop trồng cây, tô tượng, bán nông sản, merch siêu đáng yêu.  - VinFast: Đặt cọc tại chỗ tặng quà tới 25 triệu. Ngắm trưng bày xe xịn, check in còn có túi tote đem về.  - VinBus: tăng chuyến miễn phí từ nội thành HN đến concert. Chuyến cuối 3h sáng – Quẩy tới bến khỏi lo về nhà muộn.  Đi concert mà đặc quyền còn khủng hơn cả Idol, GAI CON tầm này sĩ nhất đời, chỉ cần đi là được ưu ái, phần còn lại để Vin lo!","post_2462_cmt_1,post_2462_cmt_2,post_2462_cmt_3,post_2462_cmt_4,post_2462_cmt_5,post_2462_cmt_6,post_2462_cmt_7,post_2462_cmt_8,post_2462_cmt_9,post_2462_cmt_10,post_2462_cmt_11,post_2462_cmt_12,post_2462_cmt_13,post_2462_cmt_14,post_2462_cmt_15,post_2462_cmt_16,post_2462_cmt_17,post_2462_cmt_18,post_2462_cmt_19,post_2462_cmt_20,post_2462_cmt_21,post_2462_cmt_22,post_2462_cmt_24,post_2462_cmt_25,post_2462_cmt_26",Tin tức xã hội
2463,"TẠI CƠ QUAN ĐIỀU TRA, NAM THANH NIÊN KHAI LÝ DO ĐẠP NGÃ XE NẠN NHÂN DO CHO RẰNG ĐỐI PHƯƠNG ÉP XE MÌNH   Trước đó, ngày 12.6, mạng xã hội lan truyền clip do camera hành trình ô tô ghi lại vụ việc 1 nam thanh niên có hành vi áp sát và 2 lần đạp, gây té ngã xe máy người chạy cùng chiều. Nạn nhân ngã ra làn đường ô tô, bị xây xát, còn xe máy văng qua làn đường ngược lại. Nạn nhân được người đi đường đưa đến bệnh viện sơ cứu.  Trong lúc cơ quan điều tra đang truy xét thì T. T.A (19 tuổi, ở TP.Thủ Đức, là người đạp ngã xe máy người đi đường) đã đến trình diện cơ quan công an.  Tại cơ quan công an, bước đầu A. khai trong lúc đi đường xảy ra mâu thuẫn tham gia giao thông với anh T. (nạn nhân) nên đuổi theo vung chân cố đạp ngã xe anh T. nhưng không thành. Sau đó, A. đạp tiếp lần nữa khiến anh T. loạng choạng, té ngã ra đường.   Vụ việc đang được cơ quan chức năng tiếp tục làm rõ.  Theo Dân Trí, Thanh Niên #Beatvn","post_2463_cmt_1,post_2463_cmt_2,post_2463_cmt_3,post_2463_cmt_4,post_2463_cmt_5,post_2463_cmt_6,post_2463_cmt_7,post_2463_cmt_8,post_2463_cmt_9,post_2463_cmt_10,post_2463_cmt_11,post_2463_cmt_12,post_2463_cmt_13,post_2463_cmt_14,post_2463_cmt_15,post_2463_cmt_16,post_2463_cmt_17,post_2463_cmt_18,post_2463_cmt_19,post_2463_cmt_20,post_2463_cmt_21,post_2463_cmt_22,post_2463_cmt_23,post_2463_cmt_24,post_2463_cmt_25,post_2463_cmt_26,post_2463_cmt_27,post_2463_cmt_28,post_2463_cmt_29,post_2463_cmt_30,post_2463_cmt_31,post_2463_cmt_32,post_2463_cmt_33,post_2463_cmt_34,post_2463_cmt_35,post_2463_cmt_36,post_2463_cmt_37,post_2463_cmt_38,post_2463_cmt_39,post_2463_cmt_40,post_2463_cmt_41,post_2463_cmt_42,post_2463_cmt_43,post_2463_cmt_44,post_2463_cmt_45,post_2463_cmt_46,post_2463_cmt_47,post_2463_cmt_48,post_2463_cmt_49,post_2463_cmt_50",Tin tức xã hội
2464,Quang Hải đang dắt bóng ở biên và anh 7 đang vẫy tay xin bóng trong vòng cấm 🤤  Nghĩ thôi mà đã thấy tê hết cả người ae ạ =)))))))))))  #PrimeFCOnlineSS1,"post_2464_cmt_1,post_2464_cmt_2,post_2464_cmt_3,post_2464_cmt_4,post_2464_cmt_5,post_2464_cmt_6,post_2464_cmt_7,post_2464_cmt_9,post_2464_cmt_10,post_2464_cmt_11,post_2464_cmt_12,post_2464_cmt_13,post_2464_cmt_14,post_2464_cmt_15",Tin tức xã hội
2465,"CŨNG 1 THÁNG TRƯỚC, 3 HỌC SINH Ở CHƯƠNG MỸ, HÀ NỘI CŨNG BỊ ĐIỆN GIẬT VÌ DÙNG GẬY KIM LOẠI GỠ DÂY DIỀU  Chiều 12/6, tại xã Diễn Vạn, huyện Diễn Châu (Nghệ An), xảy ra vụ tai nạn điện giật nghiêm trọng khiến ba học sinh THCS bị thương, trong đó có hai em bị bỏng nặng, phải nhập viện cấp cứu.  Điều đáng nói, nguyên nhân bị điện giật của các em là do cõng nhau, dùng gậy kim loại gỡ diều bị mắc trên đường dây điện cao thế 110kV. Cũng vừa mới cách đây 1 tháng, 3 học sinh ở cùng độ tuổi với vụ việc lần này ở Chương Mỹ, Hà Nội cũng có hành động dùng gậy sắt gỡ dây diều và không may 1 em đã ra đi mãi mãi sau sự việc.  Mùa hè đến, các bậc phụ huynh nên quan tâm và giáo dục các em trước các nguy cơ đuối nước, điện giật, an toàn giao thông... để tránh những sự việc không đáng có như này xảy ra.  Theo VTV #Beatvn","post_2465_cmt_1,post_2465_cmt_2,post_2465_cmt_3,post_2465_cmt_4,post_2465_cmt_5,post_2465_cmt_6,post_2465_cmt_7,post_2465_cmt_8,post_2465_cmt_9,post_2465_cmt_10,post_2465_cmt_11,post_2465_cmt_12,post_2465_cmt_13,post_2465_cmt_14,post_2465_cmt_15,post_2465_cmt_16,post_2465_cmt_17,post_2465_cmt_18,post_2465_cmt_19,post_2465_cmt_20,post_2465_cmt_21,post_2465_cmt_22,post_2465_cmt_23,post_2465_cmt_24,post_2465_cmt_25,post_2465_cmt_26,post_2465_cmt_27,post_2465_cmt_28,post_2465_cmt_29,post_2465_cmt_30,post_2465_cmt_31,post_2465_cmt_32,post_2465_cmt_33,post_2465_cmt_34,post_2465_cmt_35,post_2465_cmt_36,post_2465_cmt_37,post_2465_cmt_38,post_2465_cmt_39,post_2465_cmt_40,post_2465_cmt_41,post_2465_cmt_42,post_2465_cmt_43,post_2465_cmt_44,post_2465_cmt_45,post_2465_cmt_46,post_2465_cmt_47,post_2465_cmt_48,post_2465_cmt_49,post_2465_cmt_50",Tin tức xã hội
2466,"Như bị quạt thổi bay, bão số 1 Wuti mạnh cấp 10, giật cấp 13 - cơn bão đầu tiên của năm 2025 đổi hướng không tiến vào Việt Nam mà đi theo hướng Đông Bắc 🌪⛈💨  Ảnh: Hệ thống dự báo thiên tai/Dân Trí #Beatvn","post_2466_cmt_1,post_2466_cmt_2,post_2466_cmt_3,post_2466_cmt_4,post_2466_cmt_5,post_2466_cmt_6,post_2466_cmt_7,post_2466_cmt_8,post_2466_cmt_9,post_2466_cmt_10,post_2466_cmt_11,post_2466_cmt_12,post_2466_cmt_13,post_2466_cmt_14,post_2466_cmt_15,post_2466_cmt_16,post_2466_cmt_17,post_2466_cmt_18,post_2466_cmt_19,post_2466_cmt_20,post_2466_cmt_21,post_2466_cmt_22,post_2466_cmt_23,post_2466_cmt_24,post_2466_cmt_25,post_2466_cmt_26,post_2466_cmt_27,post_2466_cmt_28,post_2466_cmt_29,post_2466_cmt_30,post_2466_cmt_31,post_2466_cmt_32,post_2466_cmt_33,post_2466_cmt_34,post_2466_cmt_35,post_2466_cmt_36,post_2466_cmt_37,post_2466_cmt_38,post_2466_cmt_39,post_2466_cmt_40,post_2466_cmt_41,post_2466_cmt_42,post_2466_cmt_43,post_2466_cmt_44,post_2466_cmt_45,post_2466_cmt_46,post_2466_cmt_47,post_2466_cmt_48,post_2466_cmt_49,post_2466_cmt_50",Tin tức xã hội
2467,"Ông cha ta có câu cố quá thì đừng có gồng Trời nóng quá thì có Gấu Xanh xuất hiện đẩy lùi sự nóng ở Trạm Tươi Mát giữa Công Viên Thống Nhất rồi nè!!!  Tới chơi với Gấu, nhận quà cực cool nhaaaa 😌💚😁  #TraOLongXanh #TeaPlus #MoOLongXanhMoTuoiMat #TramTuoiMat","post_2467_cmt_1,post_2467_cmt_2,post_2467_cmt_3,post_2467_cmt_4,post_2467_cmt_5,post_2467_cmt_6,post_2467_cmt_7,post_2467_cmt_8,post_2467_cmt_9,post_2467_cmt_10,post_2467_cmt_11,post_2467_cmt_12,post_2467_cmt_13,post_2467_cmt_14,post_2467_cmt_15,post_2467_cmt_16,post_2467_cmt_17,post_2467_cmt_18,post_2467_cmt_19,post_2467_cmt_20,post_2467_cmt_21,post_2467_cmt_22,post_2467_cmt_23,post_2467_cmt_24,post_2467_cmt_25,post_2467_cmt_26,post_2467_cmt_27,post_2467_cmt_28,post_2467_cmt_29,post_2467_cmt_30,post_2467_cmt_31,post_2467_cmt_32,post_2467_cmt_33,post_2467_cmt_34,post_2467_cmt_35,post_2467_cmt_36,post_2467_cmt_37,post_2467_cmt_38,post_2467_cmt_39,post_2467_cmt_40,post_2467_cmt_41,post_2467_cmt_42,post_2467_cmt_43,post_2467_cmt_44,post_2467_cmt_45,post_2467_cmt_46,post_2467_cmt_47,post_2467_cmt_48,post_2467_cmt_49,post_2467_cmt_50",Tin tức xã hội
2468,"Mình là con gái, và mình đang chạy xe công nghệ.  Nói thật, chưa bao giờ mình nghĩ có ngày mình chọn công việc này.   Nhưng lúc gia đình gặp khó khăn, em mình đang học dở dang, ba mẹ dưới quê lại bệnh liên tục, mình buộc phải làm điều gì đó - ngay lập tức, để có tiền xoay sở. Vậy là mình đăng ký chạy.  Ngày đầu tiên lên xe, tay chân mình run lẩy bẩy. Vừa lo không quen đường, vừa sợ khách không thoải mái khi thấy tài xế là con gái. Mình tự hỏi: “Liệu mình có trụ nổi không?”  Nhưng rồi mỗi ngày trôi qua, mình học được cách rành đường hơn, biết né giờ kẹt xe, biết khách nào dễ chịu thì trò chuyện cho vui, khách nào im lặng thì chỉ tập trung chạy. Cũng có những hôm trời mưa lạnh buốt, áo mưa rách, người ướt sũng, mình đứng chờ đơn dưới mái hiên, vừa lạnh vừa tủi thân.  Nhiều người bạn mình khi biết mình chạy xe thì ngạc nhiên, có người động viên, có người buông mấy câu kiểu “chạy tạm thôi chứ làm gì được lâu”. Nghe buồn lắm. Nhưng mình không trách ai, vì họ không hiểu.  Chạy xe không hào nhoáng. Mỗi đồng kiếm được là mồ hôi, là nắng gió, là những lần im lặng chịu đựng khi khách khó tính. Nhưng ít nhất, đó là đồng tiền sạch, là công sức thật sự của mình.  Có những hôm mệt muốn gục, nhưng nghĩ tới em mình đang đợi tiền đóng học, tới tháng tới phải trả tiền trọ, là mình lại tự nhủ: cố thêm chút nữa.  Không biết mình sẽ chạy tới bao giờ, nhưng hiện tại, đây là cách để mình sống, để lo cho gia đình, và để giữ lấy chút tự do nhỏ nhoi giữa thành phố chật chội này.","post_2468_cmt_1,post_2468_cmt_2,post_2468_cmt_3,post_2468_cmt_4,post_2468_cmt_5,post_2468_cmt_6,post_2468_cmt_7,post_2468_cmt_8,post_2468_cmt_9,post_2468_cmt_10,post_2468_cmt_11,post_2468_cmt_12,post_2468_cmt_13,post_2468_cmt_14,post_2468_cmt_15,post_2468_cmt_16,post_2468_cmt_17,post_2468_cmt_18,post_2468_cmt_19,post_2468_cmt_20,post_2468_cmt_21,post_2468_cmt_22,post_2468_cmt_23,post_2468_cmt_24,post_2468_cmt_25,post_2468_cmt_26,post_2468_cmt_27,post_2468_cmt_28,post_2468_cmt_29,post_2468_cmt_30,post_2468_cmt_31,post_2468_cmt_32,post_2468_cmt_33,post_2468_cmt_34,post_2468_cmt_35,post_2468_cmt_36,post_2468_cmt_37,post_2468_cmt_38,post_2468_cmt_39,post_2468_cmt_40,post_2468_cmt_41,post_2468_cmt_42,post_2468_cmt_43,post_2468_cmt_44,post_2468_cmt_45,post_2468_cmt_46,post_2468_cmt_47,post_2468_cmt_48,post_2468_cmt_49,post_2468_cmt_50",Tin tức xã hội
2469,"THẬM CHÍ VIDEO GHI LẠI NGƯỜI ĐÀN ÔNG ĐI LẠI BÌNH THƯỜNG SAU VỤ TAI NẠN KINH HOÀNG  Liên quan vụ tai nạn thảm khốc xảy ra tại Ấn Độ hôm nay, phép màu đã xảy ra khi mọi người tìm thấy hành khách sống sót duy nhất trên chuyến bay. Theo India Today, nam hành khách sống sót thần kỳ sau khi nhảy khỏi máy bay.  Đáng nói, trước đó giới chức địa phương đã thông tin rằng không còn ai sống sót sau vụ tai nạn. Việc một người còn sống sót và và có thể đi lại khi chiếc máy bay đã vỡ thành nhiều mảnh khiến mọi người không khỏi kinh ngạc.  Theo Tuổi Trẻ, Mypunepulse #Beatvn","post_2469_cmt_1,post_2469_cmt_2,post_2469_cmt_3,post_2469_cmt_4,post_2469_cmt_5,post_2469_cmt_6,post_2469_cmt_7,post_2469_cmt_8,post_2469_cmt_9,post_2469_cmt_10,post_2469_cmt_11,post_2469_cmt_12,post_2469_cmt_13,post_2469_cmt_14,post_2469_cmt_15,post_2469_cmt_16,post_2469_cmt_17,post_2469_cmt_18,post_2469_cmt_19,post_2469_cmt_20,post_2469_cmt_21,post_2469_cmt_22,post_2469_cmt_23,post_2469_cmt_24,post_2469_cmt_25,post_2469_cmt_26,post_2469_cmt_27,post_2469_cmt_28,post_2469_cmt_29,post_2469_cmt_30,post_2469_cmt_31,post_2469_cmt_32,post_2469_cmt_33,post_2469_cmt_34,post_2469_cmt_35,post_2469_cmt_36,post_2469_cmt_37,post_2469_cmt_38,post_2469_cmt_39,post_2469_cmt_40,post_2469_cmt_41,post_2469_cmt_42,post_2469_cmt_43,post_2469_cmt_44,post_2469_cmt_45,post_2469_cmt_46,post_2469_cmt_47,post_2469_cmt_48,post_2469_cmt_49,post_2469_cmt_50",Tin tức xã hội
2470,"Khi thành phố ngủ yên, Pharmacity vẫn sáng đèn vì sức khỏe của bạn.  Các vấn đề về sức khỏe luôn xảy đến bất ngờ. Dù ban ngày cơ thể vẫn hoạt động bình thường, nhưng đến đêm, các triệu chứng như mệt mỏi, ho, sốt hoặc những biểu hiện khó chịu khác có thể xuất hiện một cách đột ngột.   Pharmacity hiểu rằng, nhu cầu chăm sóc sức khỏe có thể đến bất cứ lúc nào. Vì thế, Pharmacity luôn duy trì các nhà thuốc hoạt động 24/7, để dù là nửa đêm hay sáng sớm, bạn vẫn có nơi tin cậy để tìm đến.   Pharmacity luôn ở đây, như một điểm tựa về sức khỏe, luôn sẵn sàng hỗ trợ kịp thời. Bởi vì với Pharmacity, sức khỏe của bạn không bao giờ là chuyện “để mai tính”. #Pharmacity #so1baoquanthuoc #Pharmacityluonbenban","post_2470_cmt_1,post_2470_cmt_2,post_2470_cmt_3,post_2470_cmt_4,post_2470_cmt_5,post_2470_cmt_6,post_2470_cmt_7,post_2470_cmt_8,post_2470_cmt_9,post_2470_cmt_10,post_2470_cmt_11,post_2470_cmt_12,post_2470_cmt_13,post_2470_cmt_14,post_2470_cmt_15,post_2470_cmt_16,post_2470_cmt_17,post_2470_cmt_18,post_2470_cmt_19,post_2470_cmt_20,post_2470_cmt_21,post_2470_cmt_22,post_2470_cmt_23,post_2470_cmt_24,post_2470_cmt_25,post_2470_cmt_26,post_2470_cmt_27,post_2470_cmt_28,post_2470_cmt_29,post_2470_cmt_30,post_2470_cmt_31,post_2470_cmt_32,post_2470_cmt_33,post_2470_cmt_34,post_2470_cmt_35,post_2470_cmt_36,post_2470_cmt_37,post_2470_cmt_38,post_2470_cmt_39,post_2470_cmt_40,post_2470_cmt_41,post_2470_cmt_42,post_2470_cmt_43,post_2470_cmt_44,post_2470_cmt_45,post_2470_cmt_46,post_2470_cmt_47,post_2470_cmt_48,post_2470_cmt_49,post_2470_cmt_50",Tin tức xã hội
2471,"CHIẾC MÁY BAY LAO VÀO KHU NHÀ ĂN CỦA SINH VIÊN LÚC NHIỀU SINH VIÊN ĐANG ĂN TRƯA  Liên quan đến thảm kịch rơi máy bay ở Ấn Độ chiều nay, chiếc máy bay rơi ngay sau khi cất cánh và đâm thẳng vào khu ký túc xá của Trường Đại học Y BJ Medical College.  Giới chức địa phương cho biết tất cả 242 người thiệt mạng trong vụ rơi máy bay của hãng hàng không Air India tại TP Ahmedabad - Ấn Độ. Cùng với đó thảm kịch này cũng khiến ít nhất 5 sinh viên y thiệt mạng và hàng chục người khác trong ký túc xá bị thương.  Theo Báo Người Lao Động và Báo Lao Động #Beatvn","post_2471_cmt_1,post_2471_cmt_2,post_2471_cmt_3,post_2471_cmt_4,post_2471_cmt_5,post_2471_cmt_6,post_2471_cmt_7,post_2471_cmt_8,post_2471_cmt_9,post_2471_cmt_10,post_2471_cmt_11,post_2471_cmt_12,post_2471_cmt_13,post_2471_cmt_14,post_2471_cmt_15,post_2471_cmt_16,post_2471_cmt_17,post_2471_cmt_18,post_2471_cmt_19,post_2471_cmt_20,post_2471_cmt_21,post_2471_cmt_22,post_2471_cmt_23,post_2471_cmt_24,post_2471_cmt_25,post_2471_cmt_26,post_2471_cmt_27,post_2471_cmt_28,post_2471_cmt_29,post_2471_cmt_30,post_2471_cmt_31,post_2471_cmt_32,post_2471_cmt_33,post_2471_cmt_34,post_2471_cmt_35,post_2471_cmt_36,post_2471_cmt_37,post_2471_cmt_38,post_2471_cmt_39,post_2471_cmt_40,post_2471_cmt_41,post_2471_cmt_42,post_2471_cmt_43,post_2471_cmt_44,post_2471_cmt_45,post_2471_cmt_46,post_2471_cmt_47,post_2471_cmt_48,post_2471_cmt_49,post_2471_cmt_50",Tin tức xã hội
2472,"HOT: VINCOM ĐAN PHƯỢNG - TỔ HỢP VUI CHƠI GIẢI TRÍ LỚN NHẤT PHÍA TÂY HÀ NỘI CHỐT KHỞI CÔNG THÁNG 6 NÀY 🔥🔥🔥  Quá đẽ luôn anh em ơiiiiii. Theo những thông tin mới nhất từ các ae hóng hớt viên của Beat, Vincom Plaza Wonder City - trung tâm thương mại quy mô siêu to khổng lồ hơn 10000 m2 sẽ chính thức khởi công trong tháng 6 này.  Tổ hợp vui chơi của Vincom Đan Phượng sẽ có 5 tầng tiện ích: từ thời trang mỹ phẩm gia dụng, đến khu ẩm thực, vui chơi giải trí và on top là bể bơi 4 mùa mái kính siêu vô cực.  Không cần đi đâu xa, chỉ cần chill tại nhà đó chính là đẳng cấp mà Vinhomes Đan Phượng đang mang tới cho phía Tây của Hà Nội, chỉ biết woww mà thôi!",post_2472_cmt_1,Tin tức xã hội
2473,‼ ẤN ĐỘ: MÁY BAY CHỞ 242 HÀNH KHÁCH RƠI SAU 5 PHÚT CẤT CÁNH  Theo Dân Trí,"post_2473_cmt_1,post_2473_cmt_2,post_2473_cmt_3,post_2473_cmt_4,post_2473_cmt_5,post_2473_cmt_6,post_2473_cmt_7,post_2473_cmt_8,post_2473_cmt_9,post_2473_cmt_10,post_2473_cmt_11,post_2473_cmt_12,post_2473_cmt_13,post_2473_cmt_14,post_2473_cmt_15,post_2473_cmt_16,post_2473_cmt_17,post_2473_cmt_18,post_2473_cmt_19,post_2473_cmt_20,post_2473_cmt_21,post_2473_cmt_22,post_2473_cmt_23,post_2473_cmt_24,post_2473_cmt_25,post_2473_cmt_26,post_2473_cmt_27,post_2473_cmt_28,post_2473_cmt_29,post_2473_cmt_30,post_2473_cmt_31,post_2473_cmt_32,post_2473_cmt_33,post_2473_cmt_34,post_2473_cmt_35,post_2473_cmt_36,post_2473_cmt_37,post_2473_cmt_38,post_2473_cmt_39,post_2473_cmt_40,post_2473_cmt_41,post_2473_cmt_42,post_2473_cmt_43,post_2473_cmt_44,post_2473_cmt_45,post_2473_cmt_46,post_2473_cmt_47,post_2473_cmt_48,post_2473_cmt_49,post_2473_cmt_50",Tin tức xã hội
